id,sale_date,address,city,state,zip,beds,baths,sqft,lot_sqft,year_built,property_type,sale_price,latitude,longitude,days_on_market,agent_name,agent_phone,sale_type,hoa_fee,description
332,2022-09-25,7506 Cedar Ln,Phoenix,AZ,51469,2,2.2,2869,10730,1926,Townhouse,780721,47.36177,-67.173883,24,Morgan Martinez,+1-381-520-1950,Cash,188.88,"2 bed / 2.2 bath townhouse in Phoenix, built in 1926."
333,2024-04-12,6709 Washington Ave,San Antonio,TX,32099,3,2.9,2068,5090,1920,Single Family,246706,45.618682,-95.496679,4,Chris Johnson,+1-332-829-8105,VA,0.0,"3 bed / 2.9 bath single family in San Antonio, built in 1920."
334,2021-02-12,393 Main St,San Francisco,CA,60242,4,1.0,1467,6136,1881,Single Family,348370,43.380607,-84.575628,45,Sam Miller,+1-214-529-9700,Mortgage,0.0,"4 bed / 1 bath single family in San Francisco, built in 1881."
335,2020-07-29,849 Cedar Ln,San Diego,CA,39657,2,2.3,2755,9578,1968,Single Family,308341,32.492554,-99.634408,21,Riley Rodriguez,+1-802-513-3736,Cash,0.0,"2 bed / 2.3 bath single family in San Diego, built in 1968."
336,2021-11-22,3187 Pine Dr,San Jose,CA,69759,3,1.3,1289,6437,2013,Single Family,359022,45.306981,-113.579637,68,Riley Martinez,+1-337-550-9031,FHA,0.0,"3 bed / 1.3 bath single family in San Jose, built in 2013."
337,2025-07-10,2117 Elm St,Fort Worth,TX,12506,3,1.4,1008,5859,1938,Single Family,114691,46.011728,-106.75942,49,Taylor Williams,+1-951-222-9267,Mortgage,0.0,"3 bed / 1.4 bath single family in Fort Worth, built in 1938."
338,2023-06-30,890 Oak Ave,Los Angeles,CA,59177,6,2.0,300,6641,1945,Townhouse,98749,45.674033,-116.173898,48,Alex Wilson,+1-249-877-2771,Cash,109.21,"6 bed / 2.0 bath townhouse in Los Angeles, built in 1945."
339,2021-06-01,6995 Oak Ave,Columbus,OH,68237,6,2.8,2497,1427,1977,Single Family,624682,42.21916,-96.897884,1,Cameron Anderson,+1-356-410-1152,FHA,0.0,"6 bed / 2.8 bath single family in Columbus, built in 1977."
340,2025-01-14,1967 Oak Ave,Indianapolis,IN,45386,3,2.1,724,6846,1915,Single Family,228741,36.06156,-76.763588,27,Jamie Rodriguez,+1-936-832-2928,FHA,0.0,"3 bed / 2.1 bath single family in Indianapolis, built in 1915."
341,2024-08-29,2727 Main St,San Francisco,CA,36037,4,1.2,2925,7445,1931,Townhouse,801391,26.132721,-69.199253,65,Drew Williams,+1-566-920-7713,FHA,139.22,"4 bed / 1.2 bath townhouse in San Francisco, built in 1931."
342,2022-09-11,9506 Lakeview Rd,Seattle,WA,75058,3,1.9,2046,3901,1933,Condo,842197,33.572616,-104.386778,13,Morgan Williams,+1-202-213-2458,Cash,5.92,"3 bed / 1.9 bath condo in Seattle, built in 1933."
343,2024-01-21,4427 Lakeview Rd,Phoenix,AZ,21807,5,2.2,1350,200,2010,Single Family,628550,44.68608,-87.021415,6,Jamie Jones,+1-859-436-8483,FHA,0.0,"5 bed / 2.2 bath single family in Phoenix, built in 2010."
344,2024-10-11,1656 Main St,Los Angeles,CA,23082,2,1.7,1867,12604,1924,Townhouse,383794,33.280404,-120.880236,163,Casey Miller,+1-893-520-7979,Cash,118.98,"2 bed / 1.7 bath townhouse in Los Angeles, built in 1924."
345,2025-01-05,5715 Pine Dr,New York,NY,28139,2,1.9,2183,8718,1923,Single Family,398235,35.33286,-117.208982,79,Cameron Wilson,+1-474-950-2522,FHA,0.0,"2 bed / 1.9 bath single family in New York, built in 1923."
346,2021-07-10,1952 Pine Dr,Houston,TX,62530,3,1.5,2063,11011,1982,Multi-Family,376506,37.213458,-74.897596,33,Pat Davis,+1-906-689-7909,Mortgage,0.0,"3 bed / 1.5 bath multi-family in Houston, built in 1982."
347,2023-04-24,6321 Elm St,Los Angeles,CA,30892,1,1.0,1630,12016,1906,Single Family,333085,43.109665,-109.829522,130,Cameron Wilson,+1-894-648-3969,Conventional,0.0,"1 bed / 1 bath single family in Los Angeles, built in 1906."
348,2022-09-26,5248 Main St,Washington,DC,13777,3,1.2,2842,8658,1913,Single Family,514184,32.38766,-110.253583,0,Jamie Davis,+1-651-247-2037,FHA,0.0,"3 bed / 1.2 bath single family in Washington, built in 1913."
349,2025-05-11,4172 Lakeview Rd,Indianapolis,IN,85582,1,1.6,1988,696,2024,Single Family,312844,46.021718,-72.397957,14,Blake Miller,+1-731-735-2560,VA,0.0,"1 bed / 1.6 bath single family in Indianapolis, built in 2024."
350,2024-08-19,7788 Lakeview Rd,Jacksonville,FL,96993,2,1.2,953,2317,1978,Single Family,205138,27.972305,-119.979469,30,Drew Wilson,+1-255-211-3571,Conventional,0.0,"2 bed / 1.2 bath single family in Jacksonville, built in 1978."
351,2021-11-08,3950 Oak Ave,Philadelphia,PA,19812,4,2.2,1637,6881,2005,Single Family,678823,46.820851,-77.281382,81,Casey Smith,+1-719-428-7203,VA,0.0,"4 bed / 2.2 bath single family in Philadelphia, built in 2005."
352,2022-10-17,6709 Washington Ave,Charlotte,NC,68220,3,1.0,519,1130,1994,Single Family,105414,37.080283,-78.602888,11,Cameron Miller,+1-321-709-1291,Cash,0.0,"3 bed / 1 bath single family in Charlotte, built in 1994."
353,2020-07-05,9313 Maple St,Los Angeles,CA,83024,3,2.4,1623,3031,2020,Single Family,264383,47.935587,-69.642941,9,Chris Wilson,+1-833-852-5990,Conventional,0.0,"3 bed / 2.4 bath single family in Los Angeles, built in 2020."
354,2024-07-30,7514 Oak Ave,Charlotte,NC,54676,1,1.7,852,4400,1973,Townhouse,199471,33.222186,-88.222874,44,Jordan Garcia,+1-539-773-8751,FHA,27.38,"1 bed / 1.7 bath townhouse in Charlotte, built in 1973."
355,2021-12-28,1841 Main St,Houston,TX,96364,1,2.2,2489,1002,1936,Single Family,305526,39.31521,-77.580117,4,Pat Martinez,+1-498-760-9552,FHA,0.0,"1 bed / 2.2 bath single family in Houston, built in 1936."
356,2024-02-29,2078 Washington Ave,Philadelphia,PA,74542,2,3.1,1174,1900,1915,Townhouse,530795,29.898104,-97.264677,35,Sam Davis,+1-309-460-4209,Mortgage,163.63,"2 bed / 3.1 bath townhouse in Philadelphia, built in 1915."
357,2020-08-08,7593 Pine Dr,San Antonio,TX,69905,2,1.6,1537,9204,1928,Condo,198292,34.283374,-119.406894,1,Chris Davis,+1-247-848-3018,VA,209.37,"2 bed / 1.6 bath condo in San Antonio, built in 1928."
358,2023-02-07,2945 Pine Dr,San Francisco,CA,10568,1,2.5,1794,5137,2015,Condo,335613,38.120254,-73.584713,78,Riley Wilson,+1-694-720-3903,Conventional,99.41,"1 bed / 2.5 bath condo in San Francisco, built in 2015."
359,2022-02-26,6618 Elm St,Houston,TX,60778,3,1.4,1603,8382,1962,Single Family,498521,47.849499,-81.938117,12,Riley Wilson,+1-909-980-5067,FHA,0.0,"3 bed / 1.4 bath single family in Houston, built in 1962."
360,2023-05-18,9169 Maple St,San Jose,CA,69355,2,1.8,464,8975,1914,Single Family,77091,48.077218,-98.643411,12,Sam Anderson,+1-724-506-9975,FHA,0.0,"2 bed / 1.8 bath single family in San Jose, built in 1914."
361,2025-03-01,8988 Elm St,San Antonio,TX,37487,6,2.6,2720,5123,1954,Condo,638796,44.322335,-75.83274,84,Blake Brown,+1-927-865-3913,Conventional,209.02,"6 bed / 2.6 bath condo in San Antonio, built in 1954."
362,2023-03-14,7020 Main St,Houston,TX,56168,1,2.6,3135,2229,2023,Single Family,1084844,40.233859,-113.374071,13,Blake Anderson,+1-627-890-9747,FHA,0.0,"1 bed / 2.6 bath single family in Houston, built in 2023."
363,2020-04-18,4205 Pine Dr,Indianapolis,IN,23955,3,1.9,3131,2463,1886,Single Family,109024,31.052149,-98.536591,36,Blake Smith,+1-404-473-3636,FHA,0.0,"3 bed / 1.9 bath single family in Indianapolis, built in 1886."
364,2020-03-07,6471 Maple St,Los Angeles,CA,48684,1,2.8,2568,7849,1932,Townhouse,314953,43.473919,-68.401609,39,Morgan Garcia,+1-304-830-4675,Conventional,227.81,"1 bed / 2.8 bath townhouse in Los Angeles, built in 1932."
365,2022-03-04,4217 Maple St,Indianapolis,IN,47701,3,2.5,2606,3801,1892,Multi-Family,350049,45.509137,-104.61975,19,Riley Martinez,+1-520-765-1881,Cash,0.0,"3 bed / 2.5 bath multi-family in Indianapolis, built in 1892."
366,2023-12-14,3318 Maple St,Washington,DC,68073,4,1.0,1598,7257,1937,Multi-Family,438774,25.995936,-105.64215,7,Sam Martinez,+1-576-973-9955,Conventional,0.0,"4 bed / 1.0 bath multi-family in Washington, built in 1937."
367,2020-06-01,765 Washington Ave,San Jose,CA,68827,7,2.4,1313,7452,1925,Co-op,262209,34.113698,-88.819929,24,Taylor Brown,+1-952-726-2955,VA,172.53,"7 bed / 2.4 bath co-op in San Jose, built in 1925."
368,2023-04-11,754 Pine Dr,Dallas,TX,82954,6,2.3,2890,12562,1947,Single Family,1107535,37.463505,-112.739313,12,Pat Jones,+1-205-538-8640,Mortgage,0.0,"6 bed / 2.3 bath single family in Dallas, built in 1947."
369,2023-07-04,5307 Maple St,Austin,TX,88234,2,3.5,1180,200,1893,Townhouse,191230,47.143483,-95.364806,81,Avery Martinez,+1-508-702-6866,Cash,112.66,"2 bed / 3.5 bath townhouse in Austin, built in 1893."
370,2020-11-22,3724 Maple St,Philadelphia,PA,78236,2,1.0,1543,12573,1897,Townhouse,418334,37.43225,-88.991384,107,Riley Rodriguez,+1-749-613-2506,FHA,4.68,"2 bed / 1 bath townhouse in Philadelphia, built in 1897."
371,2025-04-30,5768 Lakeview Rd,Austin,TX,53393,2,1.6,2306,6090,1972,Single Family,272343,26.265855,-76.452646,1,Chris Wilson,+1-743-686-1144,Cash,0.0,"2 bed / 1.6 bath single family in Austin, built in 1972."
372,2023-10-29,4733 Main St,San Diego,CA,94182,1,2.2,2742,5149,1942,Multi-Family,363548,35.777884,-91.076054,1,Morgan Davis,+1-316-595-5203,Conventional,0.0,"1 bed / 2.2 bath multi-family in San Diego, built in 1942."
373,2022-07-01,8519 Oak Ave,Indianapolis,IN,59146,3,1.4,1592,12394,2011,Townhouse,561058,36.568416,-80.806736,18,Cameron Smith,+1-503-867-4154,FHA,212.43,"3 bed / 1.4 bath townhouse in Indianapolis, built in 2011."
374,2023-07-07,1802 Maple St,Houston,TX,31940,3,2.7,1775,9707,2017,Single Family,653915,38.421235,-94.659695,57,Jamie Williams,+1-886-844-4492,VA,0.0,"3 bed / 2.7 bath single family in Houston, built in 2017."
375,2020-11-10,1300 Main St,Seattle,WA,67047,1,1.0,1716,7573,1898,Condo,356932,28.026768,-90.841873,34,Alex Garcia,+1-934-539-1620,Cash,18.62,"1 bed / 1.0 bath condo in Seattle, built in 1898."
376,2024-08-09,7194 Elm St,Philadelphia,PA,43018,6,2.6,1006,3468,2022,Single Family,299061,32.223192,-113.509448,33,Jordan Jones,+1-617-597-8391,VA,0.0,"6 bed / 2.6 bath single family in Philadelphia, built in 2022."
377,2023-08-06,5960 Oak Ave,New York,NY,61052,4,1.7,300,4446,1910,Single Family,52186,38.569983,-122.802478,16,Sam Wilson,+1-264-974-1745,Cash,0.0,"4 bed / 1.7 bath single family in New York, built in 1910."
378,2021-07-30,2661 Maple St,San Jose,CA,99899,0,1.4,2848,5102,1957,Condo,865594,47.449468,-81.168871,14,Chris Garcia,+1-590-604-1504,VA,26.97,"0 bed / 1.4 bath condo in San Jose, built in 1957."
379,2023-07-22,9168 Pine Dr,Phoenix,AZ,61248,5,2.1,2614,9081,2019,Single Family,879316,34.293355,-107.882369,1,Taylor Jones,+1-893-946-7113,Cash,0.0,"5 bed / 2.1 bath single family in Phoenix, built in 2019."
380,2022-03-18,3569 Washington Ave,Houston,TX,15475,6,2.8,1650,3295,1881,Single Family,227945,35.669764,-81.684914,28,Drew Rodriguez,+1-287-512-4441,FHA,0.0,"6 bed / 2.8 bath single family in Houston, built in 1881."
381,2023-06-17,991 Lakeview Rd,Indianapolis,IN,28671,1,3.1,1605,200,1921,Single Family,300328,26.377404,-90.751487,15,Pat Jones,+1-398-317-3971,Conventional,0.0,"1 bed / 3.1 bath single family in Indianapolis, built in 1921."
382,2021-05-28,5951 Pine Dr,Seattle,WA,19587,4,1.4,3124,5027,1954,Condo,952545,33.838003,-68.195185,1,Jamie Williams,+1-943-794-8982,FHA,190.78,"4 bed / 1.4 bath condo in Seattle, built in 1954."
383,2025-01-17,5108 Pine Dr,San Diego,CA,23113,7,1.0,1388,2936,1952,Condo,199985,29.89587,-76.891517,63,Jordan Miller,+1-697-661-6379,Conventional,197.95,"7 bed / 1 bath condo in San Diego, built in 1952."
384,2025-05-17,7245 Cedar Ln,Denver,CO,84299,1,2.0,2183,4925,1973,Townhouse,144498,28.09771,-107.022014,6,Riley Brown,+1-204-520-5033,Mortgage,119.07,"1 bed / 2.0 bath townhouse in Denver, built in 1973."
385,2022-08-05,1883 Pine Dr,Jacksonville,FL,27603,3,2.4,1660,683,1964,Townhouse,433848,48.609078,-121.140005,37,Cameron Miller,+1-993-512-8978,Conventional,146.35,"3 bed / 2.4 bath townhouse in Jacksonville, built in 1964."
386,2020-10-13,405 Main St,Washington,DC,20744,2,1.9,913,764,1951,Townhouse,291630,36.447601,-101.815109,23,Drew Williams,+1-469-951-2252,Cash,140.48,"2 bed / 1.9 bath townhouse in Washington, built in 1951."
387,2021-03-11,2535 Elm St,Denver,CO,85877,7,2.2,927,2057,1983,Townhouse,114420,28.7085,-98.944912,2,Alex Rodriguez,+1-466-756-9842,VA,93.95,"7 bed / 2.2 bath townhouse in Denver, built in 1983."
388,2022-10-23,4013 Pine Dr,Fort Worth,TX,39269,2,1.8,1369,9191,1954,Single Family,94205,31.183168,-98.353211,0,Drew Johnson,+1-606-572-9227,Cash,0.0,"2 bed / 1.8 bath single family in Fort Worth, built in 1954."
389,2023-03-05,762 Maple St,Indianapolis,IN,28398,5,2.4,859,4658,1994,Single Family,395755,38.05089,-84.386702,7,Avery Martinez,+1-349-953-8921,FHA,0.0,"5 bed / 2.4 bath single family in Indianapolis, built in 1994."
390,2021-04-24,7795 Lakeview Rd,San Francisco,CA,40375,5,1.0,856,11740,1896,Single Family,208003,33.209666,-77.831212,25,Alex Martinez,+1-411-730-6918,VA,0.0,"5 bed / 1 bath single family in San Francisco, built in 1896."
391,2025-06-06,9018 Pine Dr,Los Angeles,CA,15230,2,1.9,1931,14784,1962,Single Family,442094,45.722358,-116.051337,25,Drew Martinez,+1-480-959-5314,Conventional,0.0,"2 bed / 1.9 bath single family in Los Angeles, built in 1962."
392,2023-08-31,8560 Washington Ave,Fort Worth,TX,95678,5,1.0,1078,4476,1976,Single Family,208719,48.198933,-98.723971,67,Pat Johnson,+1-729-457-7165,Mortgage,0.0,"5 bed / 1 bath single family in Fort Worth, built in 1976."
393,2024-12-21,3868 Oak Ave,Jacksonville,FL,55224,3,1.0,1694,3905,2004,Townhouse,217827,32.427269,-68.430456,20,Avery Smith,+1-713-342-8207,Mortgage,150.99,"3 bed / 1.0 bath townhouse in Jacksonville, built in 2004."
394,2021-01-17,6893 Elm St,Indianapolis,IN,94341,4,1.5,2727,9892,1951,Single Family,521146,26.538273,-90.019869,33,Taylor Miller,+1-816-934-2938,Mortgage,0.0,"4 bed / 1.5 bath single family in Indianapolis, built in 1951."
395,2023-04-24,2195 Pine Dr,Houston,TX,73113,3,1.9,2764,4230,2002,Single Family,534253,38.075226,-116.838321,29,Taylor Martinez,+1-620-222-4992,Cash,0.0,"3 bed / 1.9 bath single family in Houston, built in 2002."
396,2023-03-18,6742 Main St,Phoenix,AZ,92515,2,1.1,3119,3126,2011,Single Family,538485,48.434957,-69.584018,14,Taylor Smith,+1-370-464-3949,Conventional,0.0,"2 bed / 1.1 bath single family in Phoenix, built in 2011."
397,2025-07-26,2438 Pine Dr,San Jose,CA,21239,2,1.1,1085,12131,1935,Single Family,259789,41.493624,-106.168451,13,Cameron Garcia,+1-374-424-7730,Conventional,0.0,"2 bed / 1.1 bath single family in San Jose, built in 1935."
398,2024-01-23,6296 Washington Ave,Washington,DC,96461,1,2.1,1784,5570,2010,Single Family,432711,32.298271,-77.73726,43,Blake Miller,+1-664-810-2127,Mortgage,0.0,"1 bed / 2.1 bath single family in Washington, built in 2010."
399,2024-10-26,7896 Main St,Phoenix,AZ,24230,5,2.9,3083,7688,1884,Single Family,1151715,38.903522,-73.326965,12,Drew Martinez,+1-629-353-2577,Mortgage,0.0,"5 bed / 2.9 bath single family in Phoenix, built in 1884."
400,2023-09-12,6992 Elm St,Seattle,WA,75972,3,1.0,1762,200,1910,Single Family,304633,32.747435,-109.287864,21,Taylor Wilson,+1-752-201-8069,Conventional,0.0,"3 bed / 1 bath single family in Seattle, built in 1910."
401,2024-07-01,2293 Cedar Ln,Los Angeles,CA,79444,3,1.5,2054,8597,1989,Single Family,461663,45.023795,-91.090856,30,Cameron Davis,+1-558-803-2600,VA,0.0,"3 bed / 1.5 bath single family in Los Angeles, built in 1989."
402,2024-11-30,9569 Oak Ave,San Francisco,CA,40475,3,2.2,1262,6893,1901,Single Family,115697,28.201992,-84.576326,23,Drew Davis,+1-463-393-1089,Cash,0.0,"3 bed / 2.2 bath single family in San Francisco, built in 1901."
403,2023-11-09,7080 Cedar Ln,Indianapolis,IN,10942,2,1.0,3433,7181,1976,Condo,653285,26.806689,-117.593369,29,Chris Miller,+1-618-570-2746,Mortgage,26.43,"2 bed / 1 bath condo in Indianapolis, built in 1976."
404,2023-06-07,9145 Lakeview Rd,Dallas,TX,80268,0,1.5,1476,3254,1988,Single Family,169478,42.048436,-117.587322,54,Casey Martinez,+1-606-973-4337,VA,0.0,"0 bed / 1.5 bath single family in Dallas, built in 1988."
405,2021-06-03,2051 Maple St,Philadelphia,PA,58524,3,2.5,2056,5341,2023,Single Family,739095,48.414446,-120.279225,110,Casey Wilson,+1-552-992-7522,Mortgage,0.0,"3 bed / 2.5 bath single family in Philadelphia, built in 2023."
406,2022-03-31,6475 Main St,Charlotte,NC,31206,3,1.9,2477,5539,1905,Single Family,496651,26.322437,-99.667001,18,Chris Miller,+1-763-828-1852,Mortgage,0.0,"3 bed / 1.9 bath single family in Charlotte, built in 1905."
407,2022-06-10,718 Washington Ave,Chicago,IL,29048,4,2.7,1519,200,2000,Multi-Family,415621,42.167735,-108.715836,32,Jamie Johnson,+1-469-427-7075,Cash,0.0,"4 bed / 2.7 bath multi-family in Chicago, built in 2000."
408,2025-05-27,275 Maple St,Fort Worth,TX,90473,1,1.7,1887,10005,2013,Single Family,364021,26.84726,-85.766394,18,Avery Smith,+1-992-379-9099,VA,0.0,"1 bed / 1.7 bath single family in Fort Worth, built in 2013."
409,2023-05-12,5993 Maple St,Indianapolis,IN,47487,5,2.8,714,6892,1929,Single Family,230416,45.249491,-99.031488,1,Drew Rodriguez,+1-915-437-3776,Cash,0.0,"5 bed / 2.8 bath single family in Indianapolis, built in 1929."
410,2024-05-15,3381 Main St,New York,NY,30636,2,2.4,2997,4020,1902,Co-op,512066,26.176111,-91.352094,0,Riley Miller,+1-885-604-7642,Conventional,44.49,"2 bed / 2.4 bath co-op in New York, built in 1902."
411,2024-08-26,3287 Lakeview Rd,Chicago,IL,21818,4,3.0,3279,9372,2020,Single Family,914391,28.116568,-85.456842,4,Drew Wilson,+1-556-555-5530,Mortgage,0.0,"4 bed / 3.0 bath single family in Chicago, built in 2020."
412,2022-04-13,5670 Oak Ave,Fort Worth,TX,85354,4,1.1,2058,11135,1881,Single Family,564979,45.026998,-120.795807,36,Drew Johnson,+1-772-274-9243,FHA,0.0,"4 bed / 1.1 bath single family in Fort Worth, built in 1881."
413,2023-03-23,5665 Lakeview Rd,Indianapolis,IN,43776,4,1.0,2028,2619,2017,Townhouse,602862,30.081145,-115.778319,73,Casey Anderson,+1-653-586-8923,Mortgage,239.21,"4 bed / 1.0 bath townhouse in Indianapolis, built in 2017."
414,2021-06-12,6857 Elm St,Charlotte,NC,86916,4,1.5,1433,9426,1887,Single Family,435964,34.73132,-67.906901,17,Jamie Davis,+1-848-425-4767,FHA,0.0,"4 bed / 1.5 bath single family in Charlotte, built in 1887."
415,2021-06-23,9185 Pine Dr,Indianapolis,IN,80208,2,2.9,533,7651,1882,Condo,130410,46.767652,-114.381282,67,Jordan Jones,+1-295-608-6603,Cash,43.99,"2 bed / 2.9 bath condo in Indianapolis, built in 1882."
416,2023-03-20,3371 Maple St,San Francisco,CA,51139,5,1.4,1341,4894,1970,Single Family,436522,28.12769,-87.32455,4,Casey Brown,+1-964-899-4115,VA,0.0,"5 bed / 1.4 bath single family in San Francisco, built in 1970."
417,2024-09-05,1385 Lakeview Rd,San Diego,CA,44787,1,1.6,2659,7985,1932,Single Family,1016772,31.386433,-121.776634,29,Jordan Wilson,+1-564-359-2747,Cash,0.0,"1 bed / 1.6 bath single family in San Diego, built in 1932."
418,2024-10-02,4601 Lakeview Rd,Washington,DC,10868,5,2.9,2672,10799,2018,Multi-Family,368764,27.568699,-79.50014,48,Cameron Miller,+1-835-522-9066,Conventional,0.0,"5 bed / 2.9 bath multi-family in Washington, built in 2018."
419,2024-03-16,8959 Main St,Philadelphia,PA,76995,4,2.9,1181,6528,1951,Single Family,274057,31.431934,-72.004131,2,Avery Brown,+1-255-738-7933,VA,0.0,"4 bed / 2.9 bath single family in Philadelphia, built in 1951."
420,2024-05-08,5271 Main St,Indianapolis,IN,55519,4,2.7,2959,295,1980,Townhouse,785025,39.305046,-117.875319,8,Taylor Garcia,+1-323-915-9490,VA,160.53,"4 bed / 2.7 bath townhouse in Indianapolis, built in 1980."
421,2020-07-25,4406 Maple St,New York,NY,98356,0,3.4,1604,7737,1933,Single Family,200131,48.170767,-71.798582,32,Morgan Miller,+1-827-465-4066,Conventional,0.0,"0 bed / 3.4 bath single family in New York, built in 1933."
422,2022-10-18,6663 Cedar Ln,Dallas,TX,71780,5,1.5,1560,9235,1967,Single Family,246916,48.5532,-88.108035,12,Riley Williams,+1-629-917-7099,FHA,0.0,"5 bed / 1.5 bath single family in Dallas, built in 1967."
423,2023-11-05,7181 Washington Ave,Charlotte,NC,33578,4,1.8,1967,2061,1913,Co-op,463921,42.564946,-114.084069,55,Jordan Johnson,+1-938-476-4863,Conventional,266.41,"4 bed / 1.8 bath co-op in Charlotte, built in 1913."
424,2020-01-20,5272 Lakeview Rd,San Antonio,TX,29116,2,1.6,2236,200,1918,Single Family,409006,35.369615,-78.605729,50,Taylor Davis,+1-711-337-9470,Conventional,0.0,"2 bed / 1.6 bath single family in San Antonio, built in 1918."
425,2020-04-07,4266 Lakeview Rd,San Jose,CA,42895,5,1.4,1264,2497,2023,Townhouse,347483,45.437954,-74.763991,96,Riley Johnson,+1-907-367-1983,Mortgage,3.37,"5 bed / 1.4 bath townhouse in San Jose, built in 2023."
426,2022-01-07,2086 Elm St,Houston,TX,68963,2,1.1,3619,5041,1965,Single Family,1017969,42.573261,-110.717919,17,Drew Rodriguez,+1-463-552-1324,VA,0.0,"2 bed / 1.1 bath single family in Houston, built in 1965."
427,2024-05-17,7422 Oak Ave,Washington,DC,36077,3,1.5,2676,7701,2017,Single Family,240355,41.062439,-98.459127,60,Casey Miller,+1-532-889-9363,VA,0.0,"3 bed / 1.5 bath single family in Washington, built in 2017."
